neighbourhood_n,room_type_n,minimum_nights,number_of_reviews,availability_365
-0.6603285863986792,-1.0490452291416323,-0.29689325171853853,-0.4114937485483048,1.8892666657552604
-0.804335590023583,2.6460878805480657,-0.2479280344762508,0.6461826493474588,0.614331099280755
0.3765218397006287,-1.0490452291416323,-0.29689325171853853,-0.4114937485483048,-0.857915923910043
-0.804335590023583,0.7985213257032164,-0.2479280344762508,1.2987914906022915,-0.37981508648210344
-0.22830757552396755,-1.0490452291416323,-0.29689325171853853,-0.34398248910814966,1.2897433934249871
-0.31471177769890984,0.7985213257032164,-0.29689325171853853,8.207443706644833,0.21970818584816998
-0.804335590023583,-1.0490452291416323,-0.29689325171853853,2.5139941605250837,1.912033372299448
-0.31471177769890984,0.7985213257032164,-0.1499975999916753,-0.45650125484174153,-0.857915923910043
0.20371343535074407,-1.0490452291416323,-0.29689325171853853,-0.3214787359614313,-0.857915923910043
0.8949470527502826,0.7985213257032164,-0.2479280344762508,-0.14144871078768428,-0.7516712933705009
-0.2571089762489483,-1.0490452291416323,-0.10103238274938756,-0.028929945054092417,0.47014195783423357
-0.19950617479898677,0.7985213257032164,1.123098048307806,-0.5240125142818967,1.912033372299448
-0.0554991711740829,0.7985213257032164,-0.19896281723396306,-0.36648624225486803,-0.857915923910043
-0.31471177769890984,-1.0490452291416323,0.14379370346205117,0.17360383326637294,-0.7289045868263133
-0.6315271856736984,-1.0490452291416323,-0.29689325171853853,0.08358882067949945,0.5839754905551715
-0.31471177769890984,0.7985213257032164,-0.003101948264812071,-0.4790050079884599,-0.857915923910043
1.0965568578251481,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
0.981351254925225,0.7985213257032164,1.123098048307806,1.5463327752161937,-0.05349229268208121
0.002103630275878648,-1.0490452291416323,-0.003101948264812071,0.01607756123934433,-0.857915923910043
-0.026697770449102126,0.7985213257032164,-0.10103238274938756,-0.3889899954015864,0.5687976861923798
3.2278605114737253,-1.0490452291416323,-0.2479280344762508,-0.27647122966799453,-0.1900925319472068
-0.5451229834987561,0.7985213257032164,-0.1499975999916753,0.5111601304671486,-0.7061378802821258
0.40532324042560947,0.7985213257032164,-0.29689325171853853,-0.4790050079884599,-0.857915923910043
-0.5163215827737753,0.7985213257032164,-0.2479280344762508,-0.5240125142818967,-0.857915923910043
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.31471177769890984,0.7985213257032164,2.592054565576438,-0.4114937485483048,-0.857915923910043
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.804335590023583,-1.0490452291416323,-0.19896281723396306,0.6011751430540221,-0.5847154453797918
2.4790240926242255,2.6460878805480657,-0.29689325171853853,-0.34398248910814966,1.8892666657552604
-0.42991738059883294,-1.0490452291416323,-0.19896281723396306,-0.5015087611351783,-0.857915923910043
1.0965568578251481,0.7985213257032164,0.14379370346205117,0.6236788962007405,-0.3722261843007076
0.7509400491253788,-1.0490452291416323,-0.29689325171853853,-0.2089599702278394,1.517410458866863
-0.7755341892986023,-1.0490452291416323,-0.19896281723396306,2.3114603822046185,0.05275233785746092
-0.5451229834987561,0.7985213257032164,-0.2479280344762508,-0.4790050079884599,-0.857915923910043
0.6933372476754173,-1.0490452291416323,-0.19896281723396306,-0.45650125484174153,-0.4177595973890828
-0.14190337334902522,-1.0490452291416323,-0.29689325171853853,-0.4790050079884599,1.7374886221273431
2.363818489724302,-1.0490452291416323,-0.29689325171853853,1.5463327752161937,1.5553549697738422
-0.804335590023583,0.7985213257032164,-0.2479280344762508,-0.0064261919073740435,-0.857915923910043
-0.5739243842237368,0.7985213257032164,-0.10103238274938756,-0.09644120449424753,-0.5315931301100207
0.14611063390078252,-1.0490452291416323,-0.29689325171853853,-0.36648624225486803,1.5022326545040712
-0.804335590023583,0.7985213257032164,-0.29689325171853853,2.0864228507374345,1.1986765672482367
-0.2571089762489483,-1.0490452291416323,-0.2479280344762508,-0.45650125484174153,-0.857915923910043
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,1.7938740598300957,-0.36463728211931173
-0.6603285863986792,-1.0490452291416323,-0.29689325171853853,5.259452044424726,-0.7061378802821258
0.20371343535074407,-1.0490452291416323,-0.19896281723396306,-0.5240125142818967,1.912033372299448
1.499776467974879,0.7985213257032164,-0.10103238274938756,-0.5240125142818967,-0.857915923910043
-0.5163215827737753,-1.0490452291416323,-0.2479280344762508,-0.36648624225486803,-0.8351492173658555
0.43412464115059024,-1.0490452291416323,-0.1499975999916753,-0.5240125142818967,-0.857915923910043
1.3557694643499751,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.11310197262404445,0.7985213257032164,-0.2479280344762508,-0.5015087611351783,-0.8351492173658555
1.4709750672498982,2.6460878805480657,-0.29689325171853853,-0.18645621708112103,0.9330649908993814
-0.5451229834987561,0.7985213257032164,-0.2479280344762508,-0.4114937485483048,-0.4936486192030414
3.3430661143736486,0.7985213257032164,-0.19896281723396306,-0.5240125142818967,-0.857915923910043
-0.6027257849487176,0.7985213257032164,-0.1499975999916753,-0.23146372337455778,-0.857915923910043
-0.42991738059883294,0.7985213257032164,-0.19896281723396306,-0.4114937485483048,1.2517988825180077
-0.6891299871236599,0.7985213257032164,-0.2479280344762508,-0.34398248910814966,-0.22044814067279025
-0.42991738059883294,0.7985213257032164,-0.10103238274938756,-0.45650125484174153,-0.857915923910043
-0.6603285863986792,0.7985213257032164,-0.29689325171853853,-0.36648624225486803,0.2652415989365452
-0.4587187813238137,-1.0490452291416323,-0.19896281723396306,0.061085067532781076,-0.7213156846449175
-0.14190337334902522,-1.0490452291416323,-0.29689325171853853,0.2186113395598097,1.3656324152389456
0.08850783245082097,-1.0490452291416323,-0.2479280344762508,0.42114511788027503,-0.857915923910043
0.002103630275878648,-1.0490452291416323,-0.1499975999916753,-0.5240125142818967,-0.857915923910043
-0.5451229834987561,0.7985213257032164,-0.2479280344762508,0.30862635214668316,1.0924319367086945
4.2647109375730325,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,0.5080864687412129
-0.6603285863986792,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,-0.22803704285418613
0.7509400491253788,0.7985213257032164,-0.10103238274938756,-0.4790050079884599,-0.857915923910043
-0.42991738059883294,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,-0.7516712933705009
-0.11310197262404445,2.6460878805480657,-0.1499975999916753,-0.5240125142818967,-0.857915923910043
2.6230310962491292,0.7985213257032164,-0.2479280344762508,0.24111509270652806,0.02998563131327332
0.6357344462254557,-1.0490452291416323,-0.29689325171853853,0.1961075864130913,-0.857915923910043
0.3765218397006287,0.7985213257032164,-0.19896281723396306,-0.2089599702278394,-0.6378377606495629
0.7509400491253788,-1.0490452291416323,-0.29689325171853853,-0.4790050079884599,-0.857915923910043
-0.28591037697392907,0.7985213257032164,-0.2479280344762508,-0.4790050079884599,0.9710095018063607
-0.804335590023583,0.7985213257032164,0.14379370346205117,-0.2989749828147129,-0.857915923910043
-0.5739243842237368,-1.0490452291416323,-0.2479280344762508,-0.3214787359614313,-0.857915923910043
1.5285778686998597,-1.0490452291416323,-0.2479280344762508,0.24111509270652806,0.09828575094583612
-0.8331369907485638,-1.0490452291416323,-0.2479280344762508,-0.5240125142818967,0.7585202407272765
-0.7467327885736215,0.7985213257032164,-0.2479280344762508,0.01607756123934433,-0.857915923910043
-0.6891299871236599,0.7985213257032164,-0.10103238274938756,-0.43399750169502316,-0.857915923910043
0.5493302440505133,0.7985213257032164,-0.1499975999916753,-0.5240125142818967,0.02998563131327332
-0.28591037697392907,0.7985213257032164,-0.10103238274938756,-0.5015087611351783,-0.4936486192030414
-0.6603285863986792,-1.0490452291416323,-0.2479280344762508,-0.5240125142818967,-0.5467709344728126
-0.7755341892986023,0.7985213257032164,-0.19896281723396306,-0.3889899954015864,-0.857915923910043
-0.804335590023583,0.7985213257032164,1.1720632655500938,0.0385813143860627,-0.1673258254030192
-0.2571089762489483,-1.0490452291416323,-0.29689325171853853,-0.2089599702278394,-0.5240042279286249
1.9605988795745715,0.7985213257032164,-0.2479280344762508,1.7263628003899407,0.12864135967141957
-0.170704774074006,0.7985213257032164,-0.2479280344762508,1.4113102563358835,1.0165429148947358
0.29011763752568637,0.7985213257032164,-0.19896281723396306,-0.4790050079884599,0.9785984039877565
0.3765218397006287,0.7985213257032164,1.123098048307806,-0.4790050079884599,1.5098215566854671
-0.42991738059883294,0.7985213257032164,-0.2479280344762508,1.208776478015418,-0.3949928908448952
4.351115139747975,-1.0490452291416323,0.6334458758849286,-0.3889899954015864,-0.06867009704487294
0.3765218397006287,0.7985213257032164,0.14379370346205117,-0.34398248910814966,1.1910876650668407
-0.026697770449102126,0.7985213257032164,-0.2479280344762508,-0.5240125142818967,-0.22044814067279025
-0.2571089762489483,-1.0490452291416323,-0.29689325171853853,0.1285963269729362,-0.235625945035582
-0.7179313878486407,-1.0490452291416323,-0.2479280344762508,-0.5015087611351783,1.3656324152389456
-0.6891299871236599,-1.0490452291416323,-0.29689325171853853,-0.4114937485483048,-0.8503270217286472
0.2613162368007056,-1.0490452291416323,-0.29689325171853853,2.0639190975907162,-0.2811593581239572
-0.0554991711740829,0.7985213257032164,-0.05206716550709982,-0.14144871078768428,-0.857915923910043
-0.6315271856736984,0.7985213257032164,-0.10103238274938756,-0.4790050079884599,-0.857915923910043
-0.0554991711740829,-1.0490452291416323,-0.10103238274938756,-0.3214787359614313,0.03757453349466919
0.43412464115059024,-1.0490452291416323,-0.19896281723396306,0.533663883613867,-0.857915923910043
0.002103630275878648,-1.0490452291416323,-0.19896281723396306,-0.5240125142818967,-0.7213156846449175
-0.0554991711740829,0.7985213257032164,1.123098048307806,-0.2989749828147129,0.09828575094583612
-0.2571089762489483,-1.0490452291416323,-0.2479280344762508,0.15110008011965456,1.4415214370529044
-0.7755341892986023,0.7985213257032164,-0.003101948264812071,-0.5015087611351783,-0.857915923910043
3.9478955295982443,-1.0490452291416323,1.123098048307806,-0.5240125142818967,1.912033372299448
-0.8331369907485638,-1.0490452291416323,-0.1499975999916753,-0.4790050079884599,-0.2811593581239572
-0.804335590023583,-1.0490452291416323,-0.29689325171853853,-0.43399750169502316,1.115198643252882
0.43412464115059024,0.7985213257032164,2.592054565576438,-0.5015087611351783,-0.857915923910043
0.030905031000859423,-1.0490452291416323,-0.2479280344762508,-0.3214787359614313,-0.8275603151844596
0.7509400491253788,-1.0490452291416323,0.8782719620963673,-0.5240125142818967,0.6522756101877344
-0.0554991711740829,0.7985213257032164,-0.2479280344762508,-0.2989749828147129,1.7602553286715308
-0.6315271856736984,-1.0490452291416323,-0.2479280344762508,1.0512502059883895,-0.8503270217286472
-0.7467327885736215,-1.0490452291416323,-0.1499975999916753,-0.5015087611351783,-0.857915923910043
0.0597064317258402,0.7985213257032164,-0.2479280344762508,-0.5015087611351783,-0.857915923910043
0.7509400491253788,0.7985213257032164,-0.1499975999916753,-0.5015087611351783,-0.857915923910043
-0.804335590023583,-1.0490452291416323,-0.19896281723396306,-0.34398248910814966,-0.857915923910043
-0.7755341892986023,0.7985213257032164,-0.19896281723396306,-0.18645621708112103,-0.5315931301100207
-0.6027257849487176,0.7985213257032164,1.123098048307806,1.0512502059883895,-0.857915923910043
0.40532324042560947,-1.0490452291416323,-0.2479280344762508,-0.2089599702278394,0.4170196425644625
-0.6891299871236599,0.7985213257032164,-0.003101948264812071,3.8642193493281862,1.2973322956063829
-0.804335590023583,-1.0490452291416323,0.3396545724312022,-0.45650125484174153,0.09069684876444026
-0.804335590023583,0.7985213257032164,-0.19896281723396306,-0.2089599702278394,-0.857915923910043
-0.5163215827737753,0.7985213257032164,0.6334458758849286,-0.5240125142818967,-0.690960075919334
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,-0.2989749828147129,-0.857915923910043
2.104605883199475,-1.0490452291416323,-0.29689325171853853,0.08358882067949945,-0.13697021667743572
-0.8331369907485638,0.7985213257032164,1.123098048307806,-0.5015087611351783,0.28800830548073275
-0.42991738059883294,-1.0490452291416323,-0.19896281723396306,-0.5015087611351783,-0.857915923910043
-0.31471177769890984,0.7985213257032164,-0.2479280344762508,-0.2089599702278394,-0.8351492173658555
0.002103630275878648,-1.0490452291416323,-0.19896281723396306,-0.5240125142818967,-0.857915923910043
-0.19950617479898677,0.7985213257032164,-0.19896281723396306,-0.5240125142818967,-0.857915923910043
-0.6603285863986792,0.7985213257032164,-0.2479280344762508,-0.5240125142818967,-0.7668490977332927
-0.5163215827737753,-1.0490452291416323,-0.2479280344762508,-0.5240125142818967,-0.8123825108216678
-0.7467327885736215,-1.0490452291416323,-0.2479280344762508,-0.3889899954015864,-0.857915923910043
-0.2571089762489483,0.7985213257032164,-0.2479280344762508,0.3536338584401199,0.728164632001693
-0.804335590023583,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.804335590023583,0.7985213257032164,-0.29689325171853853,0.6461826493474588,0.8268203603598393
1.240563861450052,-1.0490452291416323,-0.19896281723396306,-0.5240125142818967,-0.857915923910043
0.030905031000859423,-1.0490452291416323,1.1720632655500938,-0.4790050079884599,1.8892666657552604
0.7509400491253788,-1.0490452291416323,-0.2479280344762508,1.8838890724169692,-0.857915923910043
-0.28591037697392907,0.7985213257032164,-0.29689325171853853,0.4436488710269934,-0.857915923910043
-0.2571089762489483,-1.0490452291416323,-0.29689325171853853,-0.2989749828147129,-0.857915923910043
-0.6891299871236599,0.7985213257032164,-0.19896281723396306,0.33113010529340153,0.6370978058249426
-0.19950617479898677,0.7985213257032164,1.123098048307806,0.8262126745212057,1.6615996003133844
-0.8331369907485638,0.7985213257032164,-0.2479280344762508,0.533663883613867,-0.7592601955518967
-0.19950617479898677,0.7985213257032164,-0.19896281723396306,2.7390316919922673,-0.8503270217286472
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,5.5520008353320645,-0.22803704285418613
-0.28591037697392907,-1.0490452291416323,-0.2479280344762508,-0.3889899954015864,-0.857915923910043
3.3718675150986295,0.7985213257032164,-0.003101948264812071,0.10609257382621783,-0.7137267824635216
0.43412464115059024,0.7985213257032164,-0.2479280344762508,-0.5015087611351783,-0.857915923910043
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,-0.4790050079884599,-0.857915923910043
-0.31471177769890984,-1.0490452291416323,-0.05206716550709982,-0.2989749828147129,0.6598645123691302
4.667930547722764,-1.0490452291416323,-0.29689325171853853,-0.2089599702278394,0.8799426756296104
-0.31471177769890984,-1.0490452291416323,0.09482848621976342,-0.43399750169502316,-0.857915923910043
-0.2571089762489483,-1.0490452291416323,-0.29689325171853853,0.8937239339613609,-0.857915923910043
-0.6891299871236599,-1.0490452291416323,-0.2479280344762508,-0.5240125142818967,0.38666403383887904
0.7509400491253788,0.7985213257032164,-0.1499975999916753,1.2312802311621365,0.6674534145505261
1.1829610600000904,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.6603285863986792,0.7985213257032164,-0.19896281723396306,0.39864136473355666,-0.2963371624867489
0.20371343535074407,0.7985213257032164,-0.003101948264812071,-0.5240125142818967,0.4625530556528377
-0.42991738059883294,0.7985213257032164,-0.19896281723396306,1.4338140094826017,1.115198643252882
-0.0554991711740829,-1.0490452291416323,-0.19896281723396306,2.4914904073783655,-0.03831448831928948
0.7509400491253788,-1.0490452291416323,-0.1499975999916753,-0.028929945054092417,1.5022326545040712
-0.4587187813238137,-1.0490452291416323,-0.29689325171853853,1.9063928255636877,1.8437332526668853
-0.6891299871236599,0.7985213257032164,-0.2479280344762508,-0.3214787359614313,-0.857915923910043
-0.026697770449102126,0.7985213257032164,1.2210284827923814,-0.5015087611351783,-0.857915923910043
-0.31471177769890984,-1.0490452291416323,-0.29689325171853853,-0.14144871078768428,0.05275233785746092
-0.4587187813238137,0.7985213257032164,-0.19896281723396306,1.9514003318571245,0.8268203603598393
-0.6315271856736984,-1.0490452291416323,-0.003101948264812071,-0.5240125142818967,-0.857915923910043
2.738236699149052,0.7985213257032164,-0.19896281723396306,-0.5240125142818967,-0.857915923910043
-0.31471177769890984,0.7985213257032164,-0.29689325171853853,-0.45650125484174153,-0.857915923910043
-0.804335590023583,-1.0490452291416323,-0.2479280344762508,0.9837389465482343,-0.37981508648210344
1.2117624607250712,0.7985213257032164,-0.10103238274938756,-0.5015087611351783,-0.857915923910043
-0.7467327885736215,-1.0490452291416323,-0.29689325171853853,-0.5015087611351783,-0.19768143412860267
-0.42991738059883294,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.6891299871236599,-1.0490452291416323,-0.10103238274938756,-0.43399750169502316,-0.857915923910043
0.2613162368007056,0.7985213257032164,-0.29689325171853853,-0.16395246393440266,-0.857915923910043
-0.28591037697392907,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,1.8740888613924687
-0.6891299871236599,-1.0490452291416323,-0.29689325171853853,-0.25396747652127616,-0.857915923910043
0.002103630275878648,-1.0490452291416323,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.31471177769890984,0.7985213257032164,-0.19896281723396306,0.2186113395598097,-0.25080374939837374
-0.4875201820487945,0.7985213257032164,-0.29689325171853853,-0.3214787359614313,0.33354171856910797
-0.2571089762489483,-1.0490452291416323,-0.19896281723396306,-0.5015087611351783,-0.857915923910043
2.018201681024533,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,1.8740888613924687
-0.6891299871236599,0.7985213257032164,-0.19896281723396306,0.8937239339613609,-0.8199714130030638
-0.6891299871236599,-1.0490452291416323,-0.2479280344762508,-0.4790050079884599,-0.1900925319472068
-0.6603285863986792,-1.0490452291416323,-0.2479280344762508,0.17360383326637294,0.08310794658304438
0.7509400491253788,-1.0490452291416323,-0.29689325171853853,-0.34398248910814966,0.5991532949179633
-0.6891299871236599,0.7985213257032164,-0.05206716550709982,-0.5015087611351783,-0.857915923910043
0.002103630275878648,-1.0490452291416323,-0.29689325171853853,-0.5015087611351783,-0.857915923910043
-0.8331369907485638,0.7985213257032164,-0.1499975999916753,-0.4790050079884599,0.4929086643784212
-0.5163215827737753,0.7985213257032164,1.123098048307806,-0.5240125142818967,0.31077501202492036
0.030905031000859423,-1.0490452291416323,1.123098048307806,-0.5240125142818967,-0.857915923910043
1.240563861450052,0.7985213257032164,1.123098048307806,-0.45650125484174153,-0.857915923910043
-0.6603285863986792,0.7985213257032164,-0.29689325171853853,-0.14144871078768428,1.2821544912435912
0.3765218397006287,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.6891299871236599,0.7985213257032164,0.3396545724312022,-0.5240125142818967,-0.857915923910043
-0.11310197262404445,0.7985213257032164,17.5264458244742,-0.36648624225486803,1.8892666657552604
-0.31471177769890984,-1.0490452291416323,-0.2479280344762508,0.5111601304671486,1.4718770457784878
-0.5163215827737753,0.7985213257032164,-0.10103238274938756,-0.5015087611351783,-0.857915923910043
-0.7467327885736215,-1.0490452291416323,0.14379370346205117,-0.23146372337455778,-0.3418705755751241
-0.5163215827737753,-1.0490452291416323,-0.29689325171853853,-0.34398248910814966,-0.857915923910043
-0.0554991711740829,0.7985213257032164,-0.2479280344762508,-0.5015087611351783,1.7298997199459472
0.40532324042560947,-1.0490452291416323,-0.2479280344762508,-0.45650125484174153,-0.857915923910043
0.5493302440505133,0.7985213257032164,-0.29689325171853853,-0.5015087611351783,-0.857915923910043
0.7509400491253788,0.7985213257032164,-0.19896281723396306,-0.34398248910814966,1.2214432737924241
-0.170704774074006,-1.0490452291416323,-0.10103238274938756,-0.11894495764096591,1.912033372299448
-0.11310197262404445,0.7985213257032164,-0.05206716550709982,-0.5240125142818967,-0.857915923910043
0.981351254925225,-1.0490452291416323,-0.1499975999916753,-0.4790050079884599,-0.8123825108216678
-0.804335590023583,-1.0490452291416323,-0.2479280344762508,2.3789716416447733,-0.8123825108216678
-0.804335590023583,-1.0490452291416323,-0.2479280344762508,-0.09644120449424753,-0.857915923910043
-0.2571089762489483,-1.0490452291416323,-0.2479280344762508,0.5561676367605853,1.5553549697738422
-0.42991738059883294,-1.0490452291416323,-0.19896281723396306,-0.5240125142818967,-0.857915923910043
-0.19950617479898677,0.7985213257032164,-0.10103238274938756,-0.3889899954015864,-0.857915923910043
-0.6891299871236599,0.7985213257032164,-0.1499975999916753,-0.45650125484174153,-0.857915923910043
0.43412464115059024,0.7985213257032164,-0.10103238274938756,1.4338140094826017,-0.10661460795185228
-0.31471177769890984,-1.0490452291416323,-0.29689325171853853,-0.43399750169502316,-0.857915923910043
-0.804335590023583,-1.0490452291416323,0.3396545724312022,-0.4114937485483048,-0.857915923910043
2.0470030817495135,-1.0490452291416323,-0.2479280344762508,0.17360383326637294,-0.857915923910043
-0.7755341892986023,0.7985213257032164,-0.19896281723396306,-0.45650125484174153,-0.7972047064588761
-0.31471177769890984,0.7985213257032164,-0.003101948264812071,-0.4790050079884599,-0.857915923910043
1.4133722657999366,0.7985213257032164,-0.2479280344762508,1.1637689717219812,1.9044444701180523
-0.28591037697392907,0.7985213257032164,-0.19896281723396306,0.1285963269729362,-0.4784708148402497
-0.19950617479898677,-1.0490452291416323,-0.19896281723396306,-0.09644120449424753,-0.4936486192030414
-0.2571089762489483,-1.0490452291416323,-0.29689325171853853,0.26361884585324646,-0.857915923910043
-0.5451229834987561,0.7985213257032164,-0.29689325171853853,-0.5240125142818967,-0.857915923910043
-0.0554991711740829,0.7985213257032164,1.123098048307806,-0.5240125142818967,1.6615996003133844
-0.7467327885736215,0.7985213257032164,-0.29689325171853853,-0.43399750169502316,-0.690960075919334
-0.6027257849487176,0.7985213257032164,-0.19896281723396306,-0.028929945054092417,0.11346355530862785
-0.170704774074006,0.7985213257032164,-0.1499975999916753,0.781205168227769,-0.26598155376116545
